Vehicle_ID,extracted_features
5,"[ 9.94502157e-02  8.93984735e-02 -5.09990640e-02 -5.98301888e-02
  5.36803715e-02  5.65000065e-02 -1.16378593e-03  1.04683839e-01
  5.43461628e-02  2.50893757e-02 -1.87125951e-02  1.96625814e-02
  4.86626178e-02  4.48047146e-02 -3.88555154e-02 -8.29082057e-02
 -3.53545994e-02 -3.87542877e-06  4.66489121e-02 -1.51551897e-02
  6.12764247e-02 -2.20654774e-02  9.88169573e-03  4.69959974e-02
 -6.46370798e-02 -1.25030689e-02  1.07277138e-02 -2.59838905e-02
  8.50230232e-02  7.45285153e-02  7.62038724e-03 -7.03056902e-02
 -2.53043175e-02  2.38082167e-02  2.79900935e-02 -1.38084948e-01
  3.25275771e-02  1.64620057e-02  3.20225768e-02 -1.91234779e-02
 -1.91715602e-02  3.24762287e-03  6.30488945e-03 -4.59678322e-02
  3.45194787e-02 -4.04531993e-02  3.47122028e-02 -7.80398548e-02
  1.23017244e-02 -4.03356366e-02 -6.48215935e-02  5.05457558e-02
 -3.70950773e-02  6.34603053e-02  3.67357731e-02 -2.95457821e-02
 -6.17951751e-02  1.53124249e-02  5.53325526e-02  1.21844471e-01
 -1.46368239e-02 -2.18027737e-03  5.03018871e-02 -4.86182608e-03
  2.26011360e-03  4.32023965e-03 -4.29556612e-03 -3.84132117e-02
  7.60243332e-04  8.12049285e-02  1.01645598e-02 -1.81107242e-02
  3.18894302e-03 -5.33529818e-02 -7.18056113e-02 -2.91834995e-02
  5.34863118e-03  8.71414319e-02 -3.49004380e-02  3.92485969e-02
  5.63927963e-02  1.27317775e-02 -3.23313824e-03 -9.17050429e-03
 -5.21619208e-02  3.38591589e-03 -1.00846559e-01  4.67629321e-02
 -1.05643809e-01  4.11123969e-02  1.61186466e-03  2.87915114e-02
  3.52054685e-02 -5.20885587e-02 -5.48725389e-02 -4.13510948e-02
  1.85548756e-02  1.62527431e-02 -2.30994614e-04 -8.06395411e-02
  8.86818096e-02  3.73791791e-02  2.66311746e-02 -7.36857578e-03
 -5.17470837e-02  7.77378073e-03 -8.94057602e-02 -9.79202241e-03
 -3.19660045e-02 -2.10094936e-02 -5.58015183e-02  9.40419883e-02
  6.14619181e-02  2.48820018e-02  6.35712817e-02  1.76986575e-03
  6.03448274e-03 -6.68236688e-02  3.66356112e-02 -1.44598950e-02
 -5.49924618e-04  2.56583504e-02 -5.67092886e-03  7.68081695e-02
  4.87831123e-02 -1.85707882e-02  3.82439569e-02  3.61494184e-03
  5.80905238e-03 -3.80470604e-02  4.10591485e-03 -2.76304074e-02
  1.08375689e-02 -1.10892449e-02  7.47216642e-02 -4.38070782e-02
 -7.95020685e-02  1.24418654e-03  5.09533733e-02 -6.47128820e-02
  1.41563304e-02  2.82682944e-02 -5.99076413e-02  1.08297333e-01
 -2.63284333e-03 -3.54661210e-03 -1.74953677e-02  9.73445997e-02
  4.35559340e-02 -2.55213827e-02  1.52079063e-03  7.13588893e-02
 -5.89244887e-02  7.39382803e-02 -3.69783938e-02 -9.23412517e-02
 -6.63163327e-03  9.41805542e-03 -2.95879319e-02  3.03197056e-02
 -4.15345142e-03  5.58311865e-02  1.91246793e-02  1.30979177e-02
 -4.15010229e-02 -7.59851113e-02  1.67072900e-02 -2.97082141e-02
  5.35448082e-02 -1.65356230e-02 -4.78619672e-02  1.34353631e-03
  1.10145221e-02  3.06387451e-02  1.57992393e-02  8.33240245e-03
 -3.93777639e-02  2.02324577e-02  3.83691229e-02  2.79261861e-02
 -9.35878232e-03 -1.45698311e-02  3.74513268e-02 -6.28582239e-02
  7.86428452e-02  3.84048223e-02  3.74764167e-02 -3.69957834e-02
  1.84534881e-02  4.64156568e-02  8.04871768e-02  3.68384086e-02
  1.90166123e-02 -1.77021232e-02  3.56147885e-02 -5.11985235e-02
 -1.10526122e-02  3.81708592e-02 -3.56811956e-02  1.34979254e-02
  2.85957707e-03 -4.95774262e-02  2.91573815e-02 -4.44116518e-02
  4.80463402e-03 -9.82561056e-03 -2.86205728e-02 -7.78844208e-03
  3.38217877e-02 -4.22333851e-02  2.03901604e-02  8.57360438e-02
  6.06827363e-02 -5.71085960e-02  1.73118319e-02 -2.81108115e-02
  3.61337028e-02 -5.71986325e-02 -1.63957346e-02 -2.22947989e-02
  3.94928977e-02  2.73053721e-02 -2.47645564e-02 -9.04053077e-02
 -5.75495185e-03 -3.38647552e-02 -1.90635007e-02 -5.60135394e-02
  5.56655601e-02 -3.07265893e-02  7.35251680e-02 -5.00302762e-02
 -4.07491159e-03 -1.74619723e-02  1.10006165e-02 -4.68871146e-02
 -6.22780062e-02  3.71950902e-02 -5.30814044e-02 -5.95832951e-02
 -2.57699145e-03 -2.96756644e-02  8.52288306e-03 -5.41786812e-02
 -1.45916203e-02 -2.15698350e-02  3.89990248e-02 -1.07567024e-03
 -2.85445992e-02 -5.02954684e-02  2.41621118e-02 -6.20867498e-02
  8.07624683e-02 -4.97019812e-02  7.26593751e-03 -1.21001936e-02
  3.65299247e-02  9.08691362e-02 -3.20278890e-02  1.23740053e-02
 -9.71185565e-02  3.78457806e-03 -2.11183727e-03  7.70873204e-02
  4.83787879e-02 -4.98916954e-02  2.42319182e-02  1.15518011e-02
  5.08122630e-02  4.23178263e-03 -1.55219585e-02  2.71362830e-02
 -7.65010715e-02 -5.97061180e-02  4.59626764e-02 -7.58561790e-02
 -2.99516264e-02 -1.16405562e-02  3.30950581e-02 -2.91478410e-02
 -3.10283657e-02 -2.29200767e-03  2.89785098e-02  6.43960312e-02
  3.08380611e-02 -6.90067261e-02 -3.65404673e-02 -7.76494993e-03
  2.23613046e-02  7.42338644e-03 -1.47658605e-02  5.03995689e-03
 -4.01302725e-02  3.78044043e-03 -1.09335277e-02  6.85401782e-02
 -3.27553973e-02  5.53006865e-03 -9.53632058e-04 -8.85861181e-03
  2.54376549e-02  2.29763817e-02  2.00225189e-02  2.34624688e-02
 -3.95644456e-02 -2.48993151e-02  6.85949177e-02 -7.88265374e-04
  7.56634101e-02  2.67085135e-02 -3.59698683e-02  1.58532076e-02
 -3.23188193e-02 -2.95071397e-02 -5.31342551e-02 -1.17600458e-02
  1.66240931e-02  3.16561610e-02  5.60731590e-02  2.37886757e-02
 -2.53837910e-02  6.03798777e-04 -3.91717665e-02 -2.40952577e-02
  4.99904603e-02  3.25561836e-02 -4.71766330e-02 -2.88454443e-02
  1.06717842e-02  1.94173753e-02  9.09076352e-03 -8.55594873e-03
  2.23631077e-02  2.38722935e-02  7.14857951e-02  1.70978985e-03
 -9.46740992e-03  5.18377498e-02 -3.03672608e-02 -2.47557554e-02
  6.76869601e-03 -4.16186191e-02 -8.05409402e-02  1.58320628e-02
  5.02454340e-02 -1.91442575e-02 -5.05692400e-02  1.59772485e-02
  7.14509608e-03  4.11168346e-03  3.33195999e-02 -1.07914889e-02
 -5.08951098e-02 -7.95023367e-02 -8.21295078e-04  9.88344010e-03
 -2.06973292e-02  4.60317358e-02  1.40083246e-02  4.45351116e-02
 -7.57838488e-02  4.85112257e-02  3.55426036e-03  4.29877006e-02
  5.95573597e-02  2.61040702e-02  1.03434943e-01 -1.01078689e-01
 -1.65204313e-02 -5.35509326e-02  2.30759587e-02  6.43529138e-03
  2.93135252e-02 -5.07186279e-02  2.12961179e-03 -6.09225370e-02
 -1.47714904e-02 -3.57970446e-02  6.47010654e-02  1.59824695e-02
  1.26222717e-02  6.48308247e-02 -7.78375342e-02 -9.65530053e-03
  2.40758155e-02  1.19342096e-02 -3.34423315e-03 -9.81538184e-03
  6.77654520e-02 -7.26098940e-02 -5.32251857e-02  1.92382280e-02
 -3.44131924e-02  1.37132211e-02 -4.37073633e-02  2.00979915e-02
  2.38643643e-02 -3.67937908e-02 -1.41850924e-02 -5.65038063e-02
  1.30930375e-02  5.26925810e-02 -3.29908729e-02  5.65115474e-02
 -1.15984492e-02 -5.78047009e-03  1.69792119e-02 -5.95187433e-02
  5.10370824e-03 -1.47345392e-02 -4.43044351e-04  2.55891476e-02
 -1.27321826e-02 -3.04285605e-02  1.61144771e-02 -4.48074900e-02
  1.93435103e-02  3.70521545e-02  2.72971708e-02 -1.47863170e-02
 -1.31916944e-02  6.79553002e-02 -1.16528273e-02  5.92867378e-03
  3.40168811e-02  8.02385360e-02  3.39846220e-03 -1.72885451e-02
 -6.29096627e-02 -2.31497362e-03 -6.94617182e-02 -8.88157189e-02
  8.43581259e-02 -1.88765507e-02 -5.74854650e-02  1.39137162e-02
  7.00304881e-02  3.06139663e-02 -1.01995319e-02  2.96373051e-02
 -2.06837035e-03  1.67809892e-02  1.10881794e-02 -2.84046680e-03
 -2.04130895e-02 -2.99798623e-02  1.51129556e-03  1.42369457e-02
  1.01410873e-01  9.39231645e-03 -1.04464043e-03 -2.80725379e-02
 -3.59331183e-02  3.54629084e-02  6.35678042e-03  2.37748362e-02
  2.11574994e-02  9.66646597e-02 -1.25684869e-02  3.39709856e-02
  1.75428810e-03  3.76275629e-02 -7.57063879e-03 -7.32224435e-03
  6.32280186e-02  4.34860289e-02  3.89851704e-02  1.93818547e-02
 -3.73189300e-02 -2.00094134e-02 -7.09226727e-02  1.34896953e-02
 -4.90392819e-02 -5.19076213e-02 -6.90012127e-02 -9.13674291e-03
 -2.26914324e-02  2.05496904e-02 -1.07758036e-02 -2.90148966e-02
 -3.74595560e-02 -5.04169427e-03 -7.60647133e-02  2.16850825e-02
  2.02697571e-02 -2.18350329e-02  4.37207296e-02  3.59651409e-02
  3.01511902e-02 -8.01268965e-02  3.25057432e-02  1.40940370e-02
 -6.35011867e-02  2.41401047e-02  4.94300239e-02  1.00858510e-01
 -7.68578947e-02  8.02386273e-03 -4.16332707e-02 -2.56608985e-02
  8.22872743e-02  1.29911631e-01 -2.56989356e-02  2.67392434e-02
 -4.95969169e-02 -6.93275710e-04 -9.35578048e-02  9.51832384e-02
 -5.13796136e-02  8.92490298e-02  5.89692034e-02  1.55224660e-02]"
3,"[ 1.11225583e-02  8.41001123e-02 -4.44636773e-03 -5.34860082e-02
 -3.98491696e-02 -4.25166078e-02  5.51661989e-03  6.54998794e-02
  3.36355343e-02  5.87484241e-02  3.87911014e-02 -3.77863497e-02
  2.97354590e-02  4.88473102e-02  2.07536332e-02 -4.83785458e-02
 -4.74118479e-02  6.69230428e-03  1.77873354e-02 -5.40456809e-02
  4.26124632e-02 -7.52827376e-02 -3.83161008e-02  1.14556653e-02
  4.97961231e-03 -9.99467913e-03 -3.71540412e-02  4.84048302e-04
  3.00501231e-02  3.31007317e-03  1.41143892e-03 -9.44954902e-02
 -8.57577845e-03 -5.98548539e-02  2.11139247e-02 -3.91812027e-02
 -1.45482272e-02  6.08603433e-02  1.74461640e-02 -2.89878678e-02
 -6.96803723e-03  1.85142420e-02  3.15051451e-02  7.71211460e-04
  6.44643977e-02  4.15899642e-02  6.88833697e-03 -5.03531657e-03
 -2.80925110e-02  1.00914519e-02  3.75472032e-03  1.98158529e-02
 -3.22580636e-02 -1.08619279e-03 -7.04308152e-02  6.75109355e-03
 -3.42690758e-02 -4.35762061e-03  1.18497871e-01  9.53059271e-02
  3.67638431e-02  1.95386377e-03  6.38823733e-02 -1.35123264e-02
 -4.26576063e-02  2.67762654e-02 -5.77459298e-02 -2.90366914e-02
 -1.65487491e-02  7.47466162e-02 -1.94424938e-03  5.48741780e-02
  1.34877686e-03 -4.00538072e-02  2.05820203e-02  2.09388360e-02
 -2.24467237e-02  7.02264383e-02 -7.28131756e-02  2.40440778e-02
  5.31417541e-02 -3.72079164e-02  2.55093947e-02  3.21872309e-02
 -1.98996514e-02 -3.19039961e-03 -5.34772389e-02  6.23391196e-02
 -8.04306492e-02  4.99355271e-02 -3.34966443e-02 -1.28056423e-03
  3.50471064e-02  6.07096329e-02  3.12690437e-02 -1.94984898e-02
 -4.02578861e-02  4.71494757e-02  6.10796660e-02 -6.82442561e-02
  8.27504471e-02 -3.51523757e-02  6.32828996e-02 -5.00721633e-02
 -5.88750690e-02  2.75751855e-02  3.52173336e-02 -4.10446264e-02
  3.23184977e-05 -3.87724228e-02 -3.02251671e-02 -1.54072382e-02
 -1.03009446e-02  3.65279503e-02  9.52053629e-03 -3.19035836e-02
 -3.92772779e-02 -3.81316133e-02  6.26172349e-02 -2.65904907e-02
  1.66543899e-03 -1.14871347e-02 -3.55114900e-02  5.30229099e-02
  3.72865349e-02 -2.81967726e-02  3.93465534e-02  9.70310904e-03
  4.67209108e-02 -1.67650897e-02 -7.77904615e-02 -4.39853594e-02
  5.23381568e-02 -1.90021470e-02  8.82127434e-02 -1.64115001e-02
  3.39171775e-02 -4.85505909e-02  3.74235772e-02  1.88116897e-02
  1.42564252e-02  1.26044080e-02 -7.65264109e-02  7.25246519e-02
  1.01779841e-01 -3.44682336e-02  3.25263739e-02  1.23332396e-01
  8.45689848e-02  2.61653047e-02 -2.85134055e-02  7.03522936e-02
  4.93065361e-03  5.15874662e-02 -1.34330774e-02 -6.87667727e-02
 -1.18062936e-03  2.62193047e-02  1.74762830e-02 -2.52984668e-04
  1.90696307e-03  3.15366834e-02  2.92750765e-02  4.02318686e-02
 -2.90270988e-02 -3.04389745e-02  1.09160893e-01 -5.48840910e-02
  1.11801051e-01 -2.30384525e-02  2.81857583e-03 -3.40667460e-03
  2.65535507e-02  4.94489782e-02 -6.54056109e-03  1.30946394e-02
 -2.25234423e-02 -5.47586679e-02  1.72822196e-02  2.41705906e-02
  1.52539564e-02  1.59417503e-02  2.55678128e-02 -1.49034604e-03
  4.23569418e-02  1.19426772e-02  7.36209229e-02 -2.15627756e-02
 -4.11632843e-02  5.29178157e-02 -2.31076106e-02  5.95911145e-02
 -6.80779070e-02 -3.53565346e-03 -3.07314694e-02  1.88733339e-02
 -3.48363966e-02 -3.38920741e-04 -9.54522938e-02  7.13239983e-02
 -3.10098659e-02 -9.82997287e-03 -2.25598384e-02 -2.71870252e-02
  3.71709391e-02 -2.24841833e-02 -1.96819007e-02  1.75948050e-02
  5.22210300e-02 -1.74305495e-02 -3.24439481e-02  1.56954192e-02
  5.95030226e-02  2.69715693e-02  6.55085966e-02 -3.41480970e-02
 -3.84204090e-02 -9.58114676e-03 -5.06741777e-02 -3.32900956e-02
  2.81330142e-02  1.37433233e-02 -4.88264635e-02 -8.41656104e-02
  4.45142910e-02 -2.61372160e-02 -2.82704253e-02 -4.66921404e-02
  2.48836875e-02 -3.66492309e-02  2.12955344e-02 -4.09951247e-02
 -2.84083840e-02 -1.97598408e-03  2.47635599e-02 -5.50220497e-02
 -7.18238577e-02 -3.77877466e-02  3.74901071e-02 -2.91805081e-02
 -9.43406895e-02 -5.04187383e-02 -6.49677664e-02 -4.96187247e-02
  1.54978707e-02 -6.73119794e-04  3.49649191e-02  3.29355896e-02
 -9.47074383e-04 -6.54468536e-02  2.30739638e-02  1.65941268e-02
  5.61402887e-02 -3.16666104e-02  8.18523318e-02 -7.30136782e-03
  5.54187410e-03  5.38617000e-02  1.29470425e-02  4.20354456e-02
 -3.02894581e-02 -2.75819432e-02  2.59338282e-02  4.79689762e-02
 -3.63103747e-02  9.66138113e-03  2.64807697e-02 -5.83396852e-03
  2.71465946e-02 -5.15890755e-02  4.86540832e-02  7.15606585e-02
 -6.80489019e-02 -4.82213572e-02  7.02666044e-02  2.82491129e-02
 -1.22567704e-02  1.31636877e-02  5.43986224e-02 -7.25039393e-02
 -3.78220566e-02 -2.58781910e-02 -9.79690929e-04  3.58238555e-02
 -2.97705270e-02 -9.00666416e-03 -2.75500119e-02 -9.98977106e-03
 -1.44348172e-02  2.03833580e-02 -9.57915653e-03 -1.41296722e-02
 -5.06306589e-02 -9.71455220e-03  4.88434620e-02  5.76040000e-02
 -4.57640551e-02  1.88102014e-02 -1.27760125e-02  5.55469356e-02
 -5.72957397e-02 -4.65709306e-02  1.09142170e-03  8.15630611e-03
 -9.17842053e-03  2.35823868e-03  2.90624592e-02  3.07522696e-02
  2.79630870e-02 -8.86358134e-03 -3.60493623e-02 -8.58995039e-03
 -4.86385077e-03  9.57238767e-03 -9.98728350e-02  3.08992490e-02
 -1.71287730e-02  4.87616472e-02  3.04022394e-02  1.81326531e-02
 -1.05827898e-02  1.18740149e-01 -4.39381935e-02 -4.03533913e-02
  9.42820162e-02  5.05829640e-02 -9.57589000e-02  2.41494793e-02
 -1.52995787e-03  1.30388606e-02 -3.29790898e-02 -1.05943857e-02
 -9.80592612e-03 -9.29021835e-02  5.57216592e-02  4.39566560e-02
  1.85446125e-02  2.28393916e-02  1.31584879e-03  6.26819357e-02
 -5.54055907e-02 -1.88070238e-02 -4.43319418e-02 -2.41517462e-02
  1.88898426e-02 -8.12604930e-03 -5.00901341e-02 -5.74030131e-02
  1.69684663e-02  1.29884901e-02 -6.87715709e-02 -2.63163378e-03
 -3.56893539e-02  2.11573811e-03  4.64331284e-02  1.47370677e-02
 -9.24555063e-02  5.99836670e-02  2.25337651e-02  3.97608392e-02
 -3.91468853e-02  1.14314109e-01 -2.38766409e-02  6.69364259e-02
 -3.85908037e-02  1.38271423e-02  4.46518399e-02 -8.00015181e-02
 -2.71754116e-02 -1.02275476e-01 -8.47857096e-04  5.21086110e-03
 -4.49251160e-02 -7.26205334e-02  1.70354731e-02  4.66689393e-02
 -6.22688718e-02 -1.30649852e-02 -1.34040997e-03  8.99664983e-02
 -4.07551005e-02  1.16785597e-02 -3.64597291e-02 -3.90228555e-02
  2.14112792e-02  5.46930581e-02 -3.82269663e-03 -1.95371248e-02
  1.22920126e-01 -1.03573203e-01 -7.03666508e-02  5.19422963e-02
 -2.60738023e-02 -3.86661664e-03  2.14385819e-02 -8.96636117e-03
  2.93619484e-02 -2.84716133e-02  2.23111399e-02 -1.45412628e-02
 -1.17068393e-02  2.58896127e-02 -3.10523901e-02 -4.21534851e-03
  1.92141850e-02 -1.18630221e-02 -2.29436462e-03 -3.21139134e-02
  3.84010747e-03 -6.34566918e-02 -1.03507666e-02  1.14866026e-01
  2.65444033e-02  1.84416194e-02  3.62962782e-02  6.68684170e-02
  5.75673941e-04  2.82009225e-02 -2.62316652e-02 -6.78363116e-03
  4.82484000e-03 -9.10721719e-03  3.60139310e-02  4.63219658e-02
  2.26363912e-02  4.69692796e-03 -4.30980138e-02  7.98609480e-03
 -6.44128844e-02 -3.14250700e-02 -3.94291654e-02 -1.03242407e-02
  1.10503651e-01 -2.75599174e-02 -7.54646063e-02 -8.70043878e-03
  2.53000557e-02  4.59075831e-02 -6.10858686e-02  5.61300293e-02
 -4.54331450e-02 -5.56981601e-02 -2.05385089e-02 -2.43567210e-02
 -3.19795962e-03  8.36707428e-02 -5.40208407e-02 -9.08942241e-03
  1.11028299e-01  1.58413108e-02  2.35203411e-02  6.52351230e-02
 -2.66099293e-02  1.95949823e-02  2.41098404e-02  4.94870692e-02
  2.04033162e-02  9.07342210e-02 -3.68767679e-02 -1.29798315e-02
  1.62684619e-02 -6.93261623e-02 -6.05649017e-02  4.99398448e-02
  2.79243756e-02  1.09977588e-01 -1.96753014e-02 -8.08809977e-03
  3.62271592e-02 -4.58161570e-02  3.67057067e-03  3.19069587e-02
 -3.93509008e-02 -5.05149662e-02  1.33521098e-03  4.33164313e-02
 -2.22228896e-02  6.29462972e-02 -2.66452637e-02 -2.96550356e-02
  4.41795625e-02  2.01602303e-03 -3.99495251e-02 -2.22908463e-02
 -6.83534425e-03  2.24135071e-02  5.97565342e-03  3.22336797e-04
  4.63550314e-02 -2.47284910e-03 -1.39192147e-02  2.63804793e-02
 -8.42518136e-02  2.19744779e-02  1.78132597e-02  2.94021815e-02
 -3.16499211e-02  4.98028211e-02 -4.66036350e-02  8.25776020e-04
  5.48897572e-02  4.25194614e-02 -2.08653584e-02  2.04347558e-02
 -5.63785136e-02  4.89374809e-02 -8.86810422e-02  3.70406732e-02
  1.91011088e-04  1.30923033e-01  1.85385887e-02 -2.79355999e-02]"
