0,train,0.7002,0.3675
0,val,11.7884,0.0000
1,train,0.7226,0.6713
1,val,13.1316,0.0000
2,train,0.1541,0.8792
2,val,11.3944,0.0000
3,train,1.4779,0.6392
3,val,13.9565,0.0000
4,train,0.9375,0.7638
4,val,13.4927,0.0000
5,train,0.8157,0.7961
5,val,12.6668,0.0000
6,train,0.7520,0.8122
6,val,13.3547,0.0000
7,train,0.6961,0.8278
7,val,13.5824,0.0000
8,train,0.6637,0.8366
8,val,13.8483,0.0000
9,train,0.6260,0.8455
9,val,13.7608,0.0000
10,train,0.2072,0.9534
10,val,12.9492,0.0000
11,train,0.1341,0.9736
11,val,12.5279,0.0000
12,train,0.1208,0.9788
12,val,12.1726,0.0000
13,train,0.1119,0.9820
13,val,11.8525,0.0000
14,train,0.1094,0.9833
14,val,11.6608,0.0000
15,train,0.1041,0.9851
15,val,11.5552,0.0000
16,train,0.1008,0.9865
16,val,11.4417,0.0000
17,train,0.1013,0.9876
17,val,11.3463,0.0000
18,train,0.0983,0.9882
18,val,11.1025,0.0000
19,train,0.0949,0.9894
19,val,11.0257,0.0000
20,train,0.0881,0.9911
20,val,10.9721,0.0000
21,train,0.0853,0.9914
21,val,11.0951,0.0000
22,train,0.0858,0.9914
22,val,11.0131,0.0000
23,train,0.0866,0.9913
23,val,10.9796,0.0000
24,train,0.0843,0.9919
24,val,10.9313,0.0000
25,train,0.0842,0.9918
25,val,10.9499,0.0000
26,train,0.0834,0.9921
26,val,10.9484,0.0000
27,train,0.0839,0.9919
27,val,10.8356,0.0000
28,train,0.0860,0.9919
28,val,10.9091,0.0000
29,train,0.0836,0.9914
29,val,10.9246,0.0000
30,train,0.0832,0.9923
30,val,10.8329,0.0000
31,train,0.0832,0.9917
31,val,10.9080,0.0000
32,train,0.0825,0.9927
32,val,10.9233,0.0000
33,train,0.0846,0.9920
33,val,10.8676,0.0000
34,train,0.0832,0.9925
34,val,10.9368,0.0000
35,train,0.0833,0.9918
35,val,10.8735,0.0000
36,train,0.0828,0.9921
36,val,10.9026,0.0000
37,train,0.0833,0.9923
37,val,10.8264,0.0000
38,train,0.0839,0.9921
38,val,10.8977,0.0000
39,train,0.0826,0.9922
39,val,10.9015,0.0000
