0,train,1.5379,0.0259
0,val,6.1920,0.0474
1,train,3.3831,0.0448
1,val,6.2082,0.0622
2,train,5.2288,0.0487
2,val,6.2036,0.0495
3,train,6.1430,0.0519
3,val,6.1616,0.0696
4,train,6.1265,0.0628
4,val,6.1702,0.0771
0,train,0.4934,0.5154
0,val,0.9750,0.7593
1,train,0.5678,0.7619
1,val,0.6380,0.8485
2,train,0.7286,0.8100
2,val,0.5171,0.8806
3,train,0.6677,0.8607
3,val,0.2908,0.9355
4,train,0.5073,0.9045
4,val,0.1574,0.9729
5,train,0.4447,0.9180
5,val,0.1999,0.9592
6,train,0.4127,0.9281
6,val,0.2176,0.9536
7,train,0.4063,0.9334
7,val,0.1630,0.9707
8,train,0.3781,0.9380
8,val,0.1784,0.9652
9,train,0.3671,0.9376
9,val,0.1385,0.9729
10,train,0.1987,0.9769
10,val,0.0233,0.9979
11,train,0.1425,0.9873
11,val,0.0201,0.9980
12,train,0.1315,0.9890
12,val,0.0147,0.9984
13,train,0.1163,0.9901
13,val,0.0172,0.9983
14,train,0.1165,0.9905
14,val,0.0141,0.9987
15,train,0.1131,0.9916
15,val,0.0162,0.9989
16,train,0.1059,0.9913
16,val,0.0160,0.9987
17,train,0.1035,0.9926
17,val,0.0163,0.9986
18,train,0.0986,0.9930
18,val,0.0174,0.9986
19,train,0.0990,0.9927
19,val,0.0180,0.9986
