0,train,0.4105,0.5861
0,val,0.6210,0.8811
1,train,0.3022,0.9106
1,val,0.4457,0.9123
2,train,0.3883,0.9339
2,val,0.2655,0.9525
3,train,0.4015,0.9501
3,val,0.1629,0.9777
4,train,0.3792,0.9560
4,val,0.2345,0.9673
5,train,0.3360,0.9696
5,val,0.1045,0.9866
6,train,0.3256,0.9754
6,val,0.2438,0.9539
7,train,0.3021,0.9773
7,val,0.0982,0.9911
8,train,0.2774,0.9870
8,val,0.0720,0.9851
9,train,0.2691,0.9832
9,val,0.1012,0.9881
10,train,0.2185,0.9870
10,val,0.0771,0.9911
11,train,0.2382,0.9883
11,val,0.0699,0.9911
12,train,0.1826,0.9916
12,val,0.0640,0.9911
13,train,0.1820,0.9903
13,val,0.0538,0.9926
14,train,0.1666,0.9916
14,val,0.0372,0.9926
15,train,0.1615,0.9909
15,val,0.0539,0.9911
16,train,0.1730,0.9929
16,val,0.0333,0.9941
17,train,0.1211,0.9935
17,val,0.0470,0.9941
18,train,0.1324,0.9935
18,val,0.0417,0.9926
19,train,0.0970,0.9948
19,val,0.0383,0.9926
