0,train,0.0684,0.0453
0,val,0.1106,0.1336
1,train,0.1441,0.0540
1,val,0.0937,0.0972
2,train,0.2158,0.0598
2,val,0.0885,0.0648
3,train,0.2514,0.0667
3,val,0.0956,0.0729
4,train,0.2490,0.0789
4,val,0.0826,0.0324
5,train,0.2508,0.0673
5,val,0.1024,0.0445
6,train,0.2494,0.0638
6,val,0.0815,0.0344
7,train,0.2498,0.0917
7,val,0.0895,0.0142
8,train,0.2366,0.0766
8,val,0.1237,0.0547
9,train,0.2450,0.0772
9,val,0.1105,0.0223
10,train,0.2262,0.0998
10,val,0.1098,0.0263
11,train,0.2073,0.0865
11,val,0.1085,0.0385
12,train,0.2010,0.0975
12,val,0.1031,0.0304
13,train,0.1725,0.0842
13,val,0.1144,0.0364
14,train,0.1702,0.1050
14,val,0.1181,0.0425
15,train,0.1561,0.1062
15,val,0.1225,0.0182
16,train,0.1432,0.1074
16,val,0.1191,0.0202
17,train,0.1423,0.1027
17,val,0.1039,0.0243
18,train,0.1331,0.0871
18,val,0.1175,0.0283
19,train,0.1192,0.0830
19,val,0.1149,0.0324
