0,train,0.3021,0.6469
0,val,6.9333,0.0000
1,train,0.3046,0.8889
1,val,8.6093,0.0000
2,train,0.3940,0.9235
2,val,9.5591,0.0000
3,train,0.4545,0.9327
3,val,10.4284,0.0000
4,train,0.3828,0.9489
4,val,9.4063,0.0000
5,train,0.3466,0.9603
5,val,9.8922,0.0000
6,train,0.3231,0.9680
6,val,9.1339,0.0000
7,train,0.2989,0.9698
7,val,8.4001,0.0000
8,train,0.2625,0.9779
8,val,8.7378,0.0000
9,train,0.2331,0.9805
9,val,8.6746,0.0000
10,train,0.2293,0.9842
10,val,8.3637,0.0000
11,train,0.1943,0.9853
11,val,8.5097,0.0000
12,train,0.1917,0.9860
12,val,8.2585,0.0000
13,train,0.1554,0.9853
13,val,7.7861,0.0000
14,train,0.1423,0.9849
14,val,7.8053,0.0000
15,train,0.1717,0.9846
15,val,7.8854,0.0000
16,train,0.1346,0.9860
16,val,7.8529,0.0000
17,train,0.1143,0.9864
17,val,7.6650,0.0000
18,train,0.1094,0.9857
18,val,7.4515,0.0000
19,train,0.1178,0.9882
19,val,7.4899,0.0000
