0,train,0.0646,0.0044
0,val,0.2571,0.0040
1,train,0.1444,0.0041
1,val,0.2543,0.0052
2,train,0.2266,0.0051
2,val,0.2626,0.0061
3,train,0.2660,0.0053
3,val,0.2577,0.0015
4,train,0.2680,0.0052
4,val,0.2481,0.0103
5,train,0.2670,0.0056
5,val,0.2491,0.0041
6,train,0.2685,0.0046
6,val,0.2497,0.0082
7,train,0.2671,0.0044
7,val,0.2822,0.0022
8,train,0.2660,0.0040
8,val,0.2667,0.0064
9,train,0.2707,0.0046
9,val,0.2585,0.0022
10,train,0.2761,0.0017
10,val,0.2729,0.0015
11,train,0.2749,0.0020
11,val,0.2700,0.0023
12,train,0.2769,0.0018
12,val,0.2670,0.0024
13,train,0.2730,0.0029
13,val,0.2692,0.0030
14,train,0.2721,0.0028
14,val,0.2636,0.0026
15,train,0.2740,0.0026
15,val,0.2657,0.0025
16,train,0.2736,0.0025
16,val,0.2612,0.0017
17,train,0.2736,0.0027
17,val,0.2650,0.0020
18,train,0.2686,0.0027
18,val,0.2613,0.0015
19,train,0.2707,0.0016
19,val,0.2567,0.0011
20,train,0.2691,0.0016
20,val,0.2609,0.0015
21,train,0.2774,0.0016
21,val,0.2610,0.0010
22,train,0.2744,0.0014
22,val,0.2602,0.0014
23,train,0.2707,0.0013
23,val,0.2602,0.0014
24,train,0.2639,0.0018
24,val,0.2599,0.0017
25,train,0.2704,0.0017
25,val,0.2602,0.0015
26,train,0.2747,0.0016
26,val,0.2597,0.0016
27,train,0.2743,0.0014
27,val,0.2620,0.0011
28,train,0.2708,0.0010
28,val,0.2600,0.0013
29,train,0.2687,0.0014
29,val,0.2604,0.0011
30,train,0.2717,0.0010
30,val,0.2611,0.0009
31,train,0.2721,0.0012
31,val,0.2610,0.0011
32,train,0.2699,0.0012
32,val,0.2614,0.0009
33,train,0.2714,0.0012
33,val,0.2613,0.0010
34,train,0.2740,0.0012
34,val,0.2617,0.0010
35,train,0.2686,0.0013
35,val,0.2628,0.0011
36,train,0.2641,0.0012
36,val,0.2604,0.0009
37,train,0.2660,0.0014
37,val,0.2622,0.0014
38,train,0.2765,0.0013
38,val,0.2618,0.0011
39,train,0.2702,0.0012
39,val,0.2615,0.0011
40,train,0.2681,0.0012
40,val,0.2628,0.0010
41,train,0.2716,0.0012
41,val,0.2627,0.0008
42,train,0.2754,0.0011
42,val,0.2620,0.0010
43,train,0.2700,0.0011
43,val,0.2617,0.0011
44,train,0.2761,0.0013
44,val,0.2619,0.0010
45,train,0.2709,0.0009
45,val,0.2619,0.0011
46,train,0.2741,0.0009
46,val,0.2625,0.0009
47,train,0.2741,0.0011
47,val,0.2617,0.0009
48,train,0.2781,0.0010
48,val,0.2614,0.0013
49,train,0.2695,0.0011
49,val,0.2607,0.0013
