0,train,2.8608,0.0280
0,train,0.4334,0.5586
0,val,0.7708,0.8210
1,train,0.7123,0.7281
1,val,2.0305,0.6541
2,train,1.5134,0.6606
2,val,1.3350,0.7323
3,train,0.7377,0.8416
3,val,0.2007,0.9542
4,train,0.3778,0.9174
4,val,0.1892,0.9623
5,train,0.3441,0.9240
5,val,0.3146,0.9293
6,train,0.2952,0.9339
6,val,0.1759,0.9598
7,train,0.2745,0.9395
7,val,0.1309,0.9699
8,train,0.2626,0.9425
8,val,0.1373,0.9712
9,train,0.2581,0.9423
9,val,0.1184,0.9739
10,train,0.1076,0.9803
10,val,0.0223,0.9975
11,train,0.0717,0.9875
11,val,0.0182,0.9978
12,train,0.0626,0.9894
12,val,0.0163,0.9980
13,train,0.0559,0.9906
13,val,0.0134,0.9983
14,train,0.0573,0.9902
14,val,0.0133,0.9984
15,train,0.0581,0.9908
15,val,0.0145,0.9985
16,train,0.0481,0.9923
16,val,0.0148,0.9985
17,train,0.0505,0.9929
17,val,0.0127,0.9986
18,train,0.0519,0.9919
18,val,0.0129,0.9985
19,train,0.0500,0.9919
19,val,0.0148,0.9983
