0,train,0.3251,0.6622
0,val,6.5828,0.0000
1,train,0.2442,0.9205
1,val,7.8380,0.0000
2,train,0.3562,0.9269
2,val,10.3523,0.0000
3,train,0.3810,0.9420
3,val,10.0522,0.0000
4,train,0.3405,0.9547
4,val,9.9331,0.0000
5,train,0.3625,0.9495
5,val,10.4177,0.0000
6,train,0.3179,0.9623
6,val,9.0981,0.0000
7,train,0.2669,0.9716
7,val,12.1028,0.0000
8,train,0.2544,0.9768
8,val,9.9685,0.0000
9,train,0.2432,0.9739
9,val,9.8822,0.0000
10,train,0.1961,0.9768
10,val,9.4623,0.0000
11,train,0.1351,0.9837
11,val,8.8234,0.0000
12,train,0.1357,0.9826
12,val,8.8606,0.0000
13,train,0.0911,0.9837
13,val,8.9358,0.0000
14,train,0.1027,0.9837
14,val,8.9730,0.0000
15,train,0.0714,0.9843
15,val,8.9609,0.0000
16,train,0.1138,0.9826
16,val,8.9400,0.0000
17,train,0.1171,0.9832
17,val,8.7621,0.0000
18,train,0.1072,0.9837
18,val,8.9640,0.0000
19,train,0.0926,0.9832
19,val,8.6245,0.0000
