0,train,0.9858,0.2067
0,val,0.5081,0.2228
1,train,1.5245,0.3636
1,val,0.5200,0.2262
2,train,2.2614,0.3888
2,val,0.5204,0.2267
3,train,2.5530,0.4056
3,val,0.5220,0.2305
4,train,2.4903,0.4196
4,val,0.5298,0.2318
5,train,2.4726,0.4201
5,val,0.5276,0.2315
6,train,2.4645,0.4235
6,val,0.5341,0.2330
7,train,2.4579,0.4252
7,val,0.5334,0.2352
8,train,2.4623,0.4215
8,val,0.5310,0.2345
9,train,2.4621,0.4239
9,val,0.5342,0.2355
10,train,1.6360,0.5942
10,val,0.5840,0.2796
11,train,1.3498,0.6555
11,val,0.5865,0.2828
12,train,1.2296,0.6844
12,val,0.5893,0.2836
13,train,1.1632,0.7019
13,val,0.5871,0.2835
14,train,1.1222,0.7145
14,val,0.5875,0.2824
15,train,1.0951,0.7206
15,val,0.5856,0.2797
16,train,1.0785,0.7255
16,val,0.5888,0.2784
17,train,1.0686,0.7277
17,val,0.5886,0.2809
18,train,1.0678,0.7268
18,val,0.5875,0.2769

-1,val,0.2912,0.0796
0,train,0.7939,0.2870
0,val,0.7014,0.3646
1,train,0.9641,0.5534
1,val,0.7350,0.4044
2,train,1.2606,0.6208
2,val,0.7502,0.4193
3,train,1.1935,0.6948
3,val,0.7552,0.4244
4,train,0.9682,0.7536
4,val,0.7628,0.4360
5,train,0.8367,0.7878
5,val,0.7825,0.4497
6,train,0.7344,0.8152
6,val,0.7769,0.4514
7,train,0.6480,0.8379
7,val,0.7751,0.4309
8,train,0.5954,0.8523
8,val,0.7797,0.4433
9,train,0.5383,0.8678
9,val,0.7837,0.4491
10,train,0.1586,0.9665
10,val,0.8080,0.4963
11,train,0.0935,0.9861
11,val,0.8135,0.5024
12,train,0.0825,0.9903
12,val,0.8154,0.5062
13,train,0.0781,0.9930
13,val,0.8157,0.5092
14,train,0.0755,0.9945
14,val,0.8154,0.5120
15,train,0.0727,0.9955
15,val,0.8148,0.5125
16,train,0.0734,0.9962
16,val,0.8138,0.5142
17,train,0.0697,0.9968
17,val,0.8135,0.5150
18,train,0.0706,0.9973
18,val,0.8122,0.5161
19,train,0.0715,0.9973
19,val,0.8118,0.5162
20,train,0.0682,0.9982
20,val,0.8118,0.5164
21,train,0.0649,0.9982
21,val,0.8120,0.5176
22,train,0.0657,0.9985
22,val,0.8097,0.5173
23,train,0.0652,0.9984
23,val,0.8112,0.5176
24,train,0.0645,0.9986
24,val,0.8099,0.5171
25,train,0.0655,0.9985
25,val,0.8115,0.5174
26,train,0.0647,0.9986
26,val,0.8101,0.5171
27,train,0.0645,0.9986
27,val,0.8113,0.5177
28,train,0.0651,0.9986
28,val,0.8105,0.5175
29,train,0.0646,0.9987
29,val,0.8107,0.5175
30,train,0.0646,0.9987
30,val,0.8101,0.5180
31,train,0.0654,0.9987
31,val,0.8119,0.5176
32,train,0.0656,0.9986
32,val,0.8108,0.5176
33,train,0.0653,0.9987
33,val,0.8102,0.5177
34,train,0.0645,0.9987
34,val,0.8099,0.5176
35,train,0.0653,0.9986
35,val,0.8103,0.5176
36,train,0.0653,0.9986
36,val,0.8103,0.5175
37,train,0.0648,0.9987
37,val,0.8106,0.5174
38,train,0.0648,0.9988
38,val,0.8106,0.5174
39,train,0.0648,0.9987
39,val,0.8115,0.5178
