0,train,0.0695,0.0035
0,val,0.2563,0.0051
1,train,0.1498,0.0050
1,val,0.2467,0.0045
2,train,0.2270,0.0047
2,val,0.2245,0.0063
0,train,0.1393,0.0018
0,val,0.5269,0.0020
1,train,0.2989,0.0024
1,val,0.4696,0.0018
0,train,0.0688,0.0040
0,val,0.2668,0.0038
1,train,0.1483,0.0048
1,val,0.2919,0.0028
2,train,0.2310,0.0037
2,val,0.2255,0.0072
3,train,0.2671,0.0053
3,val,0.2569,0.0090
4,train,0.2638,0.0058
4,val,0.2459,0.0021
5,train,0.2629,0.0049
5,val,0.2001,0.0025
6,train,0.2579,0.0065
6,val,0.2145,0.0102
7,train,0.2518,0.0071
7,val,0.2147,0.0054
8,train,0.2519,0.0057
8,val,0.2239,0.0099
9,train,0.2538,0.0074
9,val,0.2117,0.0077
10,train,0.2239,0.0097
10,val,0.1857,0.0092
11,train,0.2198,0.0090
11,val,0.1780,0.0092
12,train,0.2137,0.0096
12,val,0.1754,0.0079
13,train,0.2065,0.0100
13,val,0.1722,0.0079
14,train,0.2051,0.0094
14,val,0.1627,0.0070
15,train,0.2075,0.0080
15,val,0.1543,0.0087
16,train,0.2024,0.0095
16,val,0.1514,0.0072
17,train,0.1989,0.0087
17,val,0.1508,0.0078
18,train,0.1927,0.0093
18,val,0.1625,0.0105
19,train,0.1944,0.0091
19,val,0.1539,0.0077
20,train,0.1941,0.0084
20,val,0.1451,0.0079
21,train,0.1843,0.0085
21,val,0.1447,0.0077
22,train,0.1844,0.0092
22,val,0.1433,0.0071
23,train,0.1807,0.0090
23,val,0.1438,0.0076
24,train,0.1875,0.0088
24,val,0.1429,0.0079
25,train,0.1780,0.0099
25,val,0.1427,0.0078
26,train,0.1846,0.0093
26,val,0.1408,0.0082
27,train,0.1752,0.0091
27,val,0.1417,0.0082
28,train,0.1829,0.0087
28,val,0.1396,0.0077
29,train,0.1834,0.0092
29,val,0.1409,0.0085
30,train,0.1710,0.0091
30,val,0.1393,0.0073
31,train,0.1739,0.0086
31,val,0.1392,0.0075
32,train,0.1773,0.0091
32,val,0.1386,0.0078
33,train,0.1720,0.0092
33,val,0.1372,0.0080
34,train,0.1779,0.0087
34,val,0.1389,0.0082
35,train,0.1800,0.0088
35,val,0.1386,0.0082
36,train,0.1872,0.0092
36,val,0.1377,0.0079
37,train,0.1720,0.0092
37,val,0.1397,0.0082
38,train,0.1881,0.0091
38,val,0.1381,0.0077
39,train,0.1772,0.0094
39,val,0.1367,0.0075
40,train,0.1728,0.0089
40,val,0.1371,0.0073
41,train,0.1732,0.0090
41,val,0.1352,0.0072
42,train,0.1716,0.0094
42,val,0.1380,0.0085
43,train,0.1699,0.0090
43,val,0.1384,0.0075
44,train,0.1732,0.0094
44,val,0.1360,0.0077
45,train,0.1763,0.0092
45,val,0.1375,0.0075
46,train,0.1804,0.0087
46,val,0.1379,0.0080
47,train,0.1761,0.0091
47,val,0.1388,0.0082
48,train,0.1736,0.0094
48,val,0.1377,0.0082
49,train,0.1647,0.0093
49,val,0.1368,0.0073
50,train,0.1748,0.0090
50,val,0.1370,0.0076
51,train,0.1750,0.0089
51,val,0.1388,0.0082
52,train,0.1692,0.0087
52,val,0.1377,0.0076
53,train,0.1825,0.0092
53,val,0.1388,0.0080
54,train,0.1738,0.0093
54,val,0.1389,0.0085
55,train,0.1769,0.0091
55,val,0.1392,0.0078
56,train,0.1774,0.0088
56,val,0.1361,0.0078
57,train,0.1754,0.0092
57,val,0.1373,0.0078
58,train,0.1827,0.0088
58,val,0.1373,0.0078
59,train,0.1645,0.0092
59,val,0.1381,0.0077
60,train,0.1800,0.0092
60,val,0.1380,0.0080
61,train,0.1752,0.0091
61,val,0.1367,0.0079
62,train,0.1732,0.0093
62,val,0.1389,0.0082
63,train,0.1740,0.0092
63,val,0.1373,0.0079
64,train,0.1751,0.0089
64,val,0.1376,0.0077
65,train,0.1762,0.0092
65,val,0.1370,0.0077
66,train,0.1764,0.0091
66,val,0.1390,0.0078
67,train,0.1786,0.0090
67,val,0.1393,0.0085
68,train,0.1800,0.0087
68,val,0.1392,0.0083
69,train,0.1752,0.0091
69,val,0.1379,0.0072
70,train,0.1701,0.0091
70,val,0.1370,0.0075
71,train,0.1827,0.0091
71,val,0.1372,0.0077
72,train,0.1783,0.0090
72,val,0.1383,0.0084
73,train,0.1821,0.0092
73,val,0.1369,0.0078
74,train,0.1784,0.0092
74,val,0.1371,0.0078
75,train,0.1784,0.0095
75,val,0.1368,0.0079
76,train,0.1784,0.0089
76,val,0.1371,0.0072
77,train,0.1728,0.0093
77,val,0.1375,0.0077
78,train,0.1784,0.0094
78,val,0.1381,0.0073
79,train,0.1707,0.0089
79,val,0.1379,0.0080
