0,train,0.1319,0.8708
0,val,7.2047,0.0000
1,train,0.1567,0.9845
1,val,7.6650,0.0000
2,train,0.2359,0.9820
2,val,7.4733,0.0000
3,train,0.2502,0.9866
3,val,8.0953,0.0000
4,train,0.2253,0.9888
4,val,7.0197,0.0000
5,train,0.1745,0.9922
5,val,6.5362,0.0000
6,train,0.1433,0.9932
6,val,6.6798,0.0000
7,train,0.1135,0.9954
7,val,5.8943,0.0000
8,train,0.1125,0.9954
8,val,6.0978,0.0000
9,train,0.0889,0.9954
9,val,7.1877,0.0000
10,train,0.0679,0.9965
10,val,6.8106,0.0000
11,train,0.0392,0.9970
11,val,6.6432,0.0000
12,train,0.0340,0.9976
12,val,6.4163,0.0000
13,train,0.0343,0.9972
13,val,6.4015,0.0000
14,train,0.0210,0.9976
14,val,6.1198,0.0000
15,train,0.0201,0.9975
15,val,6.2729,0.0000
16,train,0.0235,0.9975
16,val,6.2557,0.0000
17,train,0.0124,0.9978
17,val,6.1823,0.0000
18,train,0.0122,0.9978
18,val,6.2082,0.0000
19,train,0.0183,0.9975
19,val,5.8046,0.0000
