0,train,0.0654,0.0565
0,val,0.0080,0.1216
1,train,0.1383,0.0567
1,val,0.0124,0.1810
2,train,0.2150,0.0601
2,val,0.0151,0.0668
3,train,0.2402,0.0619
3,val,0.0117,0.0379
4,train,0.2308,0.0496
4,val,0.0033,0.0961
5,train,0.2015,0.0449
5,val,0.0099,0.2263
6,train,0.1945,0.0563
6,val,0.0155,0.2181
7,train,0.1503,0.0564
7,val,0.0178,0.0543
8,train,0.1589,0.0635
8,val,0.0078,0.0332
9,train,0.1463,0.0622
9,val,0.0085,0.0961
10,train,0.0943,0.0718
10,val,0.0074,0.0918
11,train,0.0506,0.0665
11,val,0.0077,0.0711
12,train,0.0519,0.0661
12,val,0.0072,0.0720
13,train,0.0259,0.0642
13,val,0.0072,0.0789
14,train,0.0274,0.0669
14,val,0.0063,0.0884
15,train,0.0379,0.0679
15,val,0.0069,0.0539
16,train,0.0261,0.0665
16,val,0.0103,0.0603
17,train,0.0243,0.0603
17,val,0.0075,0.0608
18,train,0.0252,0.0698
18,val,0.0105,0.0513
19,train,0.0211,0.0611
19,val,0.0107,0.0422
